"Zero shipping charge for '%1'","Zero shipping charge for '%1'",module,Magento_Dhl
"Sales","Продажі",module,Magento_Reports
"Submit","Підтвердити",module,Magento_Rma
"Description","Опис",module,Magento_Indexer
"The source object is not specified.","The source object is not specified.",module,Magento_Sales
"We have removed the order from the archive.","We have removed the order from the archive.",module,Magento_SalesArchive
"Catalog Input Type for Store Owner","Тип входу каталога для власника магазину",module,Magento_Eav
"start typing to search template","почніть друкувати для пошуку шаблону",module,Magento_Catalog
"There was a payment authorization error.","Сталася помилка авторизації платежу.",module,Magento_Authorizenet
"%1 item(s) have been added to the gift registry.","%1 item(s) have been added to the gift registry.",module,Magento_GiftRegistry
"Public Catalog Already Exists","Public Catalog Already Exists",module,Magento_SharedCatalog
"Are you sure?","Ви впевнені?",module,Magento_Catalog
"Frame Skip","Frame Skip",module,Magento_VersionsCms
"Checkout out using your account","Checkout out using your account",module,Magento_Customer
"You created the database and media backup.","Ви створили резервну копію бази даних і медіа.",module,Magento_Backup
"We can't save the scheduled operation right now.","We can't save the scheduled operation right now.",module,Magento_ScheduledImportExport
"Customer Address %1 Default %2 Address","Customer Address %1 Default %2 Address",module,Magento_CustomerSegment
"Access list","Access list",module,Magento_PageCache
"Is Default","Є за промовчанням",module,Magento_Swatches
"Edit Order","Редагувати замовлення",module,Magento_Sales
"Including FPT only","Including FPT only",module,Magento_Weee
"Provided image name contains forbidden characters.","Provided image name contains forbidden characters.",module,Magento_GiftWrapping
"The value of Admin scope can't be empty.","Значення "Admin scope" не може бути пустим.",module,Magento_Catalog
"Choose an Amount...","Choose an Amount...",module,Magento_NegotiableQuote
"Defines the default product price","Defines the default product price",module,Magento_PricePermissions
"This email will be sent instead of the Default Welcome Email, after account confirmation. <br /><br />,module,Magento_Customer Email template chosen based on theme fallback when "Default" option is selected.","This email will be sent instead of the Default Welcome Email, after account confirmation. <br /><br />,module,Magento_Customer Email template chosen based on theme fallback when "Default" option is selected.",module,Magento_Customer
"You can't delete the design change.","Ви не можете видалити зміну дизайну.",module,Magento_Backend
"Upcoming","Майбутні",module,Magento_CatalogEvent
"The quote item isn't found. Verify the item and try again.","Товар за вашим запитом не знайдено. Перевірте, чи саме той товар ви вказали та повторіть спробу.",module,Magento_Checkout
"This account isn't confirmed. Verify and try again.","Цей обліковий запис не підтверджено. Перевірте данні та повторіть спробу.",module,Magento_CustomerGraphQl
"Rating isn't Available","Rating isn't Available",module,Magento_Review
"Save and continue edit.","Save and continue edit.",module,Magento_VersionsCms
"The email address is incorrect. Verify the email address and try again.","The email address is incorrect. Verify the email address and try again.",module,Magento_Customer
"Partially Approved","Partially Approved",module,Magento_Rma
"You have item changes","You have item changes",module,Magento_Sales
"Gift Card Accounts","Gift Card Accounts",module,Magento_GiftCard
"Edit","Редагувати",module,Magento_Search
"Yes","Так",module,Magento_Customer
"Duplicate amount found.","Duplicate amount found.",module,Magento_GiftCard
"Recently Compared","Нещодавно порівняні",module,Magento_Reports
"Outstanding Balance:","Outstanding Balance:",module,Magento_CompanyCredit
"Callback URL","Callback URL",module,Magento_Integration
"Edit Order Status","Edit Order Status",module,Magento_Sales
"Total Ordered Report","Total Ordered Report",module,Magento_Reports
"Cannot process the request. Please check the operation type and try again.","Cannot process the request. Please check the operation type and try again.",module,Magento_CompanyCredit
"Cannot obtain the requested data. You must fix the errors listed below first.","Cannot obtain the requested data. You must fix the errors listed below first.",module,Magento_NegotiableQuote
"Maximum","Maximum",module,Magento_GiftCard
"Developer Client Restrictions","Developer Client Restrictions",module,Magento_Developer
"Authorize and Capture","Авторизувати та Захопити",module,Magento_Cybersource
"Paid Invoices","Paid Invoices",module,Magento_Reports
"Edit","Редагувати",module,Magento_Catalog
"Invalid attribute value. The price must be NULL, 0 or a positive number. Row ID: %fieldName = %fieldValue","Invalid attribute value. The price must be NULL, 0 or a positive number. Row ID: %fieldName = %fieldValue",module,Magento_NegotiableQuote
"Sub-items","Sub-items",module,Magento_Rma
"Accept credit card and PayPal payments securely.","Accept credit card and PayPal payments securely.",module,Magento_Paypal
"Results of DDL queries, such as describing tables or indexes.","Results of DDL queries, such as describing tables or indexes.",module,Magento_Store
"Can Spend Reward Points","Can Spend Reward Points",module,Magento_Reward
"Summary","Підсумок",module,Magento_Checkout
"Centimeters","Сантиметрів",module,Magento_Dhl
"SKU","Артикул",module,Magento_Reports
"Done","Готово",module,Magento_AsynchronousOperations
"The maximum you may purchase is %1.","The maximum you may purchase is %1.",module,Magento_Ui
"Viewed Products Grid Template","Таблична форма переглянутих товарів",module,Magento_Catalog
"website(%1) scope","website(%1) scope",module,Magento_Config
"Show on Storefront","Show on Storefront",module,Magento_CustomerCustomAttributes
"Sprintline","Sprintline",module,Magento_Dhl
"Reorganize EAV category structure to flat structure","Реорганізувати EAV структуру категорій у пласку структуру",module,Magento_Catalog
"Qty to Refund","Qty to Refund",module,Magento_Sales
"Invalid value "%value" given for the website ID field.","Invalid value "%value" given for the website ID field.",module,Magento_Company
"Shopping Cart Items","Позиції кошика покупок",module,Magento_AdvancedCheckout
"Generate Human-Friendly Customer ID","Generate Human-Friendly Customer ID",module,Magento_Customer
"Cancel","Скасувати",module,Magento_Checkout
"There is no information about associated entity type "%1".","There is no information about associated entity type "%1".",module,Magento_Rule
"CMS Page Trees","CMS Page Trees",module,Magento_VersionsCms
"Next/Previous","Next/Previous",module,Magento_VersionsCms
"Auto-redirect to Base URL","Автоматичне Перенаправлення до Базової URL-адреси",module,Magento_Backend
"No","Ні",module,Magento_Sales
"Category","Категорія",module,Magento_Catalog
"Validate Each Address Separately in Multi-address Checkout","Validate Each Address Separately in Multi-address Checkout",module,Magento_Sales
"Declare attribute value saving scope.","Визначити область збереження атрибуту.",module,Magento_Catalog
"Root Category","Коренева Категорія",module,Magento_Backend
"You have been assigned to %company_name as the Sales Representative.","You have been assigned to %company_name as the Sales Representative.",module,Magento_Company
"Including Tax","Including Tax",module,Magento_Tax
"Ratings Review Summary","Ratings Review Summary",module,Magento_Review
"Manage Store Views","Manage Store Views",module,Magento_Logging
"Your search returned no results.","На Ваш запит нічого не знайдено.",module,Magento_GiftRegistry
"Auto","Auto",module,Magento_Paypal
"Run Class","Run Class",module,Magento_Support
"Required","Обов'язкове",module,Magento_Config
"Package Extensions","Пакувати Розширення",module,Magento_Backend
"Default View","Default View",module,Magento_Ui
"Quantity","Кількість",module,Magento_GroupedProduct
"This account is not confirmed. <a href="%1">Click here</a> to resend confirmation email.","This account is not confirmed. <a href="%1">Click here</a> to resend confirmation email.",module,Magento_Customer
"The integration with ID "%1" doesn't exist.","The integration with ID "%1" doesn't exist.",module,Magento_Integration
"%1 & applied","%1 & applied",module,Magento_Logging
"Billing","Billing",module,Magento_CustomerSegment
"List property for the cross-sell block","List property for the cross-sell block",module,Magento_GoogleTagManager
"Operations","Operations",module,Magento_Sales
"Wrong entity ID","Wrong entity ID",module,Magento_Eav
"Page not found.","Сторінка не знайдена.",module,Magento_SendFriend
"Include Tax to Amount","Include Tax to Amount",module,Magento_Sales
"The attribute code '%1' is reserved by system. Please try another attribute code","The attribute code '%1' is reserved by system. Please try another attribute code",module,Magento_Eav
"Calculation Settings","Calculation Settings",module,Magento_Tax
"Gift Messages are not applicable for empty order","Gift Messages are not applicable for empty order",module,Magento_GiftMessage
"Number of items bought from a Wish List: %1","Number of items bought from a Wish List: %1",module,Magento_Reports
"Category Eav Attributes","Category Eav Attributes",module,Magento_Support
"%1 item(s) failed to update","не вдалося оновити %1 елемент(ів)",module,Magento_AsynchronousOperations
"Recently Viewed Products (%1)","Нещодавно переглянуті товари (%1)",module,Magento_AdvancedCheckout
"Number of Cart Line Items","Number of Cart Line Items",module,Magento_CustomerSegment
"Title Suffix","Title Suffix",module,Magento_Theme
"Canceled","Скасовано",module,Magento_Reports
"To:","До:",module,Magento_Bundle
"General","Загальні",module,Magento_RequisitionList
"Welcome, please sign in","Ласкаво просимо, будь-ласка увійдіть",module,Magento_Backend
"Processor declined","Процесор відмовив",module,Magento_Braintree
"Order Total","Вартість замовлення",module,Magento_Checkout
"was not","was not",module,Magento_CustomerSegment
"The object wasn't added because it's invalid. To continue, enter a valid object and try again.","The object wasn't added because it's invalid. To continue, enter a valid object and try again.",module,Magento_Eav
"Show Details","Show Details",module,Magento_Rma
"Code","Код",module,Magento_Tax
"Please specify a carrier.","Please specify a carrier.",module,Magento_Rma
"30","30",module,Magento_CatalogStaging
"We can't save this customer.","We can't save this customer.",module,Magento_Invitation
"Manage Ratings","Управляти рейтингами",module,Magento_Review
"Minimal Query Length","Мінімальна довжина запиту",module,Magento_CatalogSearch
"Scheduled Import/Export File History Cleaning","Scheduled Import/Export File History Cleaning",module,Magento_ScheduledImportExport
"Expiration date is required.","Дата закінчення терміну дії є обов\’язковою.",module,Magento_Braintree
"%name,","%name,",module,Magento_Rma
"Secureline","Secureline",module,Magento_Dhl
"Allowed Currencies","Allowed Currencies",module,Magento_Directory
"Personal Information","Персональна інформація",module,Magento_Customer
"The current module EAV entity is undefined.","The current module EAV entity is undefined.",module,Magento_Eav
"Cancel","Скасувати",module,Magento_Sales
"Order Id is required for shipment document","Order Id is required for shipment document",module,Magento_Sales
"Sorry, something went wrong. You can find out more in the error log.","Вибачте, щось пішло не так. Ви можете дізнатися більше в журналі помилок.",module,Magento_CatalogSearch
"Outdoor and Camping Gear","Відпочинок та Кемпінг",module,Magento_Analytics
"Excluding FPT","Excluding FPT",module,Magento_Weee
"Action","Дія",module,Magento_UrlRewrite
"Download full report","Download full report",module,Magento_ImportExport
"Edit Store Design Change","Редагувати Зміну Дизайну Магазину",module,Magento_Backend
"Refunded from order #%1","Refunded from order #%1",module,Magento_Reward
"CMS Page","CMS Сторінка",module,Magento_Cms
"Product Review (submitted on %1):","Product Review (submitted on %1):",module,Magento_Review
"In stock","В наявності",module,Magento_CatalogWidget
"settings/required","settings/required",module,Magento_Ui
"Enable PayPal Credit","Enable PayPal Credit",module,Magento_Paypal
"Could not delete shipment","Could not delete shipment",module,Magento_Sales
"No (price without tax)","No (price without tax)",module,Magento_Tax
"Mass Delete","Mass Delete",module,Magento_Logging
"Order Subtotal (and above)","Order Subtotal (and above)",module,Magento_OfflineShipping
"Shipping Methods","Способи доставки",module,Magento_Multishipping
"Authorize.Net Transaction ID %1.","Ідентифікатор транзакції Authorize.Net %1.",module,Magento_Authorizenet
"Exact Match. Address and Postal Code. International","Exact Match. Address and Postal Code. International",module,Magento_Paypal
"Please enter the city.","Please enter the city.",module,Magento_Customer
"By Percentage","By Percentage",module,Magento_CatalogRule
"CMS Versioning","CMS Versioning",module,Magento_VersionsCms
"Please enter at least one email address.","Please enter at least one email address.",module,Magento_GiftRegistry
"We can't update these gift registry items right now.","We can't update these gift registry items right now.",module,Magento_GiftRegistry
"Use Store Address","Use Store Address",module,Magento_Rma
"Remove Row","Вилучити рядок",module,Magento_AdvancedCheckout
"Rewarded Reviews Submission Quantity Limit","Rewarded Reviews Submission Quantity Limit",module,Magento_Reward
"Unlimited","Unlimited",module,Magento_Downloadable
"New Order Confirmation Template","New Order Confirmation Template",module,Magento_Sales
"Purchase Point","Purchase Point",module,Magento_Rma
"The file was too big and couldn't be uploaded. Use a file smaller than %1 MBs and try to upload again.","The file was too big and couldn't be uploaded. Use a file smaller than %1 MBs and try to upload again.",module,Magento_Catalog
"Cross-Sell Products","Товари перехресних продажів",module,Magento_Catalog
"To complete the rollback, please deselect "Put store into maintenance mode" or update your permissions.","Для завершення відкату, будь ласка, зніміть позначку "Перевести магазин у режим тех. обслуговування" або оновіть ваші права доступу.",module,Magento_Backup
"Error Email Template","Error Email Template",module,Magento_ProductAlert
"Stores","Магазини",module,Magento_Config
"You've been sent a gift from %store_name","You've been sent a gift from %store_name",module,Magento_GiftCard
"You must enable category permissions for the following products: %skus.","You must enable category permissions for the following products: %skus.",module,Magento_SharedCatalog
"Log to File","Log to File",module,Magento_Developer
"Weak","Слабкий",module,Magento_Customer
"Could not save the shipment comment.","Could not save the shipment comment.",module,Magento_Sales
"Sorry, but something went wrong. Please contact the seller.","На жаль щось пішло не так. Будь ласка, зв'яжіться з продавцем.",module,Magento_Authorizenet
"Layout Update XML","XML оновлення розмітки",module,Magento_CatalogStaging
"Country","Країна",module,Magento_GiftRegistry
"User Name","Ім'я користувача",module,Magento_ScheduledImportExport
"Send Tracking Information","Send Tracking Information",module,Magento_Shipping
"This company has no payment methods. Please contact store administrator.","Ця компанія має не способів оплати. Будь ласка, зв'яжіться з адміністратором магазину.",module,Magento_CompanyPayment
"The tax rate can't be removed because it exists in a tax rule.","The tax rate can't be removed because it exists in a tax rule.",module,Magento_Tax
"Customer Reviews Report","Customer Reviews Report",module,Magento_Reports
"Please input a valid CSS-length (Ex: 100px, 77pt, 20em, .5ex or 50%).","Please input a valid CSS-length (Ex: 100px, 77pt, 20em, .5ex or 50%).",module,Magento_Ui
"End","Закінчення",module,Magento_GiftCardAccount
"Websites List","Websites List",module,Magento_Support
"Copy","Копіювати",module,Magento_VersionsCms
"Yes","Так",module,Magento_Config
"Make Check payable to:","Make Check payable to:",module,Magento_OfflinePayments
"Details","Подробиці",module,Magento_Rma
"View Memo","View Memo",module,Magento_Sales
"Online Minutes Interval","Online Minutes Interval",module,Magento_Customer
"Shop By","Продукція за",module,Magento_LayeredNavigation
"The value you set has already been locked. To change the value, use the --%1 option.","The value you set has already been locked. To change the value, use the --%1 option.",module,Magento_Config
"Reset","Очистити",module,Magento_Company
"settings/openDialogTitle","settings/openDialogTitle",module,Magento_Ui
"Minimum Order Total","Мінімальний підсумок замовлення",module,Magento_Authorizenet
"The system attribute can't be deleted.","The system attribute can't be deleted.",module,Magento_Eav
"Image","Зображення",module,Magento_Catalog
"Please enter the correct "%1".","Please enter the correct "%1".",module,Magento_GiftRegistry
"Support System Report","Support System Report",module,Magento_Support
"Conversion Rate","Conversion Rate",module,Magento_Invitation
"Your company account <strong>%company_name</strong> has been blocked.,module,Magento_Company Your company members can continue using the website,,module,Magento_Company but they will not be able to place orders.","Your company account <strong>%company_name</strong> has been blocked.,module,Magento_Company Your company members can continue using the website,,module,Magento_Company but they will not be able to place orders.",module,Magento_Company
"The stock item was unable to be saved. Please try again.","The stock item was unable to be saved. Please try again.",module,Magento_CatalogInventory
"Backup functionality is disabled","Функція резервного копіювання вимкнена",module,Magento_Backup
"Gift Card Notification Email Sender","Gift Card Notification Email Sender",module,Magento_GiftCard
"Billing Agreement Signup","Billing Agreement Signup",module,Magento_Paypal
"Back","Назад",module,Magento_Support
"New Folder Name:","New Folder Name:",module,Magento_Cms
"%1%","%1%",module,Magento_NegotiableQuote
"updated quote","updated quote",module,Magento_NegotiableQuote
"No such entity","No such entity",module,Magento_CompanyCredit
"lbs","lbs",module,Magento_Directory
"VAT Request Date","VAT Request Date",module,Magento_Sales
"Value","Value",module,Magento_Support
"There is no need to approve this payment.","There is no need to approve this payment.",module,Magento_Sales
"Availability:","Наявність:",module,Magento_GiftCard
"The time value is using an unsupported format. Enter a supported format and try again.","The time value is using an unsupported format. Enter a supported format and try again.",module,Magento_Analytics
"Clear All","Очистити всі",theme,frontend/Magento/luma
"Warning!\r\nThis action will remove those users from already assigned roles\r\nAre you sure?","Увага!\r\nЦя дія видалить даних користувачів із уже призначених ролей\r\nВи впевнені?",module,Magento_User
"%1 email(s) were sent.","%1 email(s) were sent.",module,Magento_GiftRegistry
"Warning tax configuration can result in rounding errors. ","Warning tax configuration can result in rounding errors. ",module,Magento_Tax
"Inactive","Неактивний",module,Magento_CatalogRule
"Configurable products allow customers to choose options (Ex: shirt color). You need to create a simple product for each configuration (Ex: a product for each color).","Configurable products allow customers to choose options (Ex: shirt color). You need to create a simple product for each configuration (Ex: a product for each color).",module,Magento_ConfigurableProduct
"Send Gift Card","Send Gift Card",module,Magento_GiftCardAccount
"Please enter a first name.","Please enter a first name.",module,Magento_Customer
"%1 with %2 discount each","%1 with %2 discount each",module,Magento_Sales
"There was an error deleting attribute set.","There was an error deleting attribute set.",module,Magento_Eav
"AVS result code","AVS result code",module,Magento_Cybersource
"All Reviews","Усі відгуки",module,Magento_Review
"You can sign in to your account to view more details about this gift registry.","You can sign in to your account to view more details about this gift registry.",module,Magento_GiftRegistry
"Grouped Product Image","Grouped Product Image",module,Magento_GroupedProduct
"Message","Повідомлення",module,Magento_GiftCard
"Entering no value or a value greater than the expiration lifetime disables the warning notification.","Entering no value or a value greater than the expiration lifetime disables the warning notification.",module,Magento_Reward
"Transaction Type","Тип Транзакції",module,Magento_Eway
"IPs access list separated with ',' that can purge Varnish configuration for config file generation.,module,Magento_PageCache If field is empty default value localhost will be saved.","IPs access list separated with ',' that can purge Varnish configuration for config file generation.,module,Magento_PageCache If field is empty default value localhost will be saved.",module,Magento_PageCache
"Position","Позиція",module,Magento_GroupedProduct
"Select "Yes" to add this attribute to the list of filter options in the customer grid.","Select "Yes" to add this attribute to the list of filter options in the customer grid.",module,Magento_CustomerCustomAttributes
"Specified Dynamic Blocks","Зазначені динамічні блоки",module,Magento_Banner
"Popup Blocker is enabled! Please add this site to your exception list.","Popup Blocker is enabled! Please add this site to your exception list.",module,Magento_Integration
"Related Products","Супутні товари",module,Magento_TargetRule
"Order Status","Статус замовлення",module,Magento_SalesArchive
"Cannot delete Requisition List with id %1","Cannot delete Requisition List with id %1",module,Magento_RequisitionList
"Registered notification about refunded amount of %1.","Registered notification about refunded amount of %1.",module,Magento_Sales
"Payment Information","Відомості про оплату",module,Magento_CompanyPayment
"API","API",module,Magento_Analytics
"Guest","Гість",module,Magento_Sales
"Save","Зберегти",module,Magento_Backend
"Amount in %1","Amount in %1",module,Magento_GiftCard
"Status","Статус",module,Magento_GroupedProduct
"The archive can be uncompressed with <a href="%1">%2</a> on Windows systems.","На Windows-системах архів можна розпакувати за допомогою <a href="%1">%2</a>.",module,Magento_Backup
"Hurry up to take advantage of our %promotion_name promotion!","Hurry up to take advantage of our %promotion_name promotion!",module,Magento_Reminder
"CAPTCHA for "Create user" and "Forgot password" forms is always enabled if chosen.","Якщо вибрано, то CAPTCHA завжди увімкнений для форм "Створити користувача" та "Забули пароль".",module,Magento_Captcha
"Yes","Так",module,Magento_GiftCard
"Total Amount","Total Amount",module,Magento_Reminder
"Books, Music and Magazines","Книги, музика та журнали",module,Magento_Analytics
"Display Full Tax Summary","Display Full Tax Summary",module,Magento_Tax
"Please enter a valid invitation email.","Please enter a valid invitation email.",module,Magento_Invitation
"%1 items cannot be moved: %2.","%1 items cannot be moved: %2.",module,Magento_MultipleWishlist
"Gift Order. The street address, city, state, or country of the billing and shipping addresses do not correlate","Gift Order. The street address, city, state, or country of the billing and shipping addresses do not correlate",module,Magento_Cybersource
"Please enter a sender name.","Please enter a sender name.",module,Magento_SendFriend
"Active update can not be deleted","Active update can not be deleted",module,Magento_Staging
"Search Synonyms","Пошук синонімів",module,Magento_Search
"Save credit card information for future use.","Save credit card information for future use.",module,Magento_Paypal
""%1" length must be equal or greater than %2 characters.",""%1" length must be equal or greater than %2 characters.",module,Magento_Eav
"Invalid attribute identifier for filter (%1)","Invalid attribute identifier for filter (%1)",module,Magento_Eav
"New Memo for #%1","New Memo for #%1",module,Magento_Sales
"Number of Wish List conversions: %1","Number of Wish List conversions: %1",module,Magento_Reports
"You deleted the sitemap.","You deleted the sitemap.",module,Magento_Sitemap
"Date","Дата",module,Magento_GiftRegistry
"Type","Тип",module,Magento_CatalogRule
"Subscribed to Newsletter","Підписка на розсилку",module,Magento_Customer
"No","Ні",module,Magento_CatalogSearch
"Buy %1 for %2 each","Придбати %1 по %2 за одиницю",module,Magento_Catalog
"Delete Review","Delete Review",module,Magento_Review
"Dynamic Blocks to Display","Динамічні блоки для відображення",module,Magento_Banner
"For accurate reporting, be sure to refresh lifetime statistics whenever you change the time zone.","For accurate reporting, be sure to refresh lifetime statistics whenever you change the time zone.",module,Magento_Reports
"Resource Access","Доступ до Ресурсів",module,Magento_User
"Your Return #%increment_id - %status_label","Your Return #%increment_id - %status_label",module,Magento_Rma
"Purchased Quantity","Purchased Quantity",module,Magento_CustomerSegment
"welcome","welcome",module,Magento_Theme
"Sign Up for Our Newsletter:","Підпишіться на нашу розсилку новин:",module,Magento_Newsletter
"Default from System Configuration","Default from System Configuration",module,Magento_Invitation
"From","Від",module,Magento_Cms
"SKU for product %1 has been changed to %2.","Артикул для товару %1 було змінено на %2.",module,Magento_Catalog
"Indexed rule/product association","Indexed rule/product association",module,Magento_CatalogRule
"Enable WYSIWYG","Увімкнути WYSIWYG",module,Magento_Catalog
"Something went wrong while updating the product(s) status.","Щось пішло не так під час оновлення стану товару(ів).",module,Magento_Catalog
"The requested qty is not available","The requested qty is not available",module,Magento_CatalogInventory
"Enable "Product Added To WishList" Report","Enable "Product Added To WishList" Report",module,Magento_Reports
"grand total","загальний підсумок",module,Magento_Reminder
"Create New Attribute","Створити Новий Атрибут",module,Magento_ConfigurableProduct
"Row Total","Підсумок рядка",module,Magento_Bundle
"Please Select","Виберіть, будь ласка",module,Magento_Paypal
"Back","Назад",module,Magento_AsynchronousOperations
"Menu Layout","Меню розмітки",module,Magento_VersionsCms
"Range From","Range From",module,Magento_TaxImportExport
"Daily","Щоденно",module,Magento_Cron
"Show Tax/VAT Number","Show Tax/VAT Number",module,Magento_Customer
"It is recommended to set this value to "Debit or Credit Card" per store views.","It is recommended to set this value to "Debit or Credit Card" per store views.",module,Magento_Paypal
"Order Address %1","Order Address %1",module,Magento_CustomerSegment
"You deleted the rule.","Ви видалили правило.",module,Magento_TargetRule
"Handling Applied","Handling Applied",module,Magento_Dhl
"Shipping Methods & Price","Shipping Methods & Price",module,Magento_NegotiableQuote
"Please enter a valid date equal to or greater than %1 at %2.","Please enter a valid date equal to or greater than %1 at %2.",module,Magento_Eav
"Print All Shipments","Print All Shipments",module,Magento_Shipping
"Forgot Your Password?","Забули пароль?",module,Magento_Customer
"Compatible File Extensions","Сумісні розширення файлів",module,Magento_Catalog
"Customer services","Customer services",module,Magento_Dhl
"Maximum Width","Максимальна ширина",module,Magento_Backend
"Including and Excluding Tax","Including and Excluding Tax",module,Magento_Tax
"Please correct the parameters.","Будь ласка, виправте параметри.",module,Magento_CatalogImportExport
"New Order Confirmation Email Sender","New Order Confirmation Email Sender",module,Magento_Sales
"Tax Class","Tax Class",module,Magento_Customer
"Go to Archive","Go to Archive",module,Magento_SalesArchive
"Custom Design To","Користувальницький дизайн до",module,Magento_Cms
"System Section","System Section",module,Magento_Config
"Comment is missing","Коментар відсутній",module,Magento_Contact
"Import/Export Tax Rates","Import/Export Tax Rates",module,Magento_TaxImportExport
"Your credit card will be charged for","Your credit card will be charged for",module,Magento_Paypal
"Risk Factor Q","Risk Factor Q",module,Magento_Cybersource
"Edit Rating #%1","Edit Rating #%1",module,Magento_Review
"Domestic economy select","Domestic economy select",module,Magento_Dhl
"The invoice and the shipment  have been created. The shipping label cannot be created now.","The invoice and the shipment  have been created. The shipping label cannot be created now.",module,Magento_Sales
""%1" contains non-alphabetic characters.",""%1" contains non-alphabetic characters.",module,Magento_Customer
"Remove","Вилучити",module,Magento_LayeredNavigation
"Rewards Points Balance Redemption Threshold","Rewards Points Balance Redemption Threshold",module,Magento_Reward
"Disable Funding Options","Disable Funding Options",module,Magento_Paypal
"The requested payment method is not available for multishipping.","The requested payment method is not available for multishipping.",module,Magento_Multishipping
"-- Please Select --","-- Виберіть --",module,Magento_CustomerCustomAttributes
"Excel XML","Excel XML",module,Magento_Ui
"Identity morphing. Multiple values of an  dentity element are linked to a value of a different identity element. For example, m ltiple phone numbers are linked to a single account number","Identity morphing. Multiple values of an  dentity element are linked to a value of a different identity element. For example, m ltiple phone numbers are linked to a single account number",module,Magento_Cybersource
"Page ID","Page ID",module,Magento_VersionsCms
"The synonym group has been deleted.","The synonym group has been deleted.",module,Magento_Search
"Sales","Продажі",module,Magento_NegotiableQuote
"Gift Message","Подарункове повідомлення",module,Magento_Downloadable
"Please correct the newsletter template and try again.","Please correct the newsletter template and try again.",module,Magento_Newsletter
"A customer with the same email address already exists in an associated website.","Клієнт з тією ж адресою електронної пошти вже існує у відповідному веб-сайті.",module,Magento_CustomerGraphQl
"New Attribute Set Name","Нове ім'я для Набору Атрибутів",module,Magento_ConfigurableProduct
"Excl. Tax","Викл. податки",module,Magento_AdvancedCheckout
"All Store Views","Усі Види Магазинів",module,Magento_Store
"Account Information","Інформація про обліковий запис",module,Magento_Company
"Layout","Розмітка",module,Magento_CmsStaging
"The shipping address is missing. Set the address and try again.","Відсутня адреса доставки. Вкажіть адресу та повторіть спробу.",module,Magento_Checkout
"Country and Format Type combination should be unique","Country and Format Type combination should be unique",module,Magento_Directory
"Reset a Password","Скинути пароль",module,Magento_User
"Close","Закрити",module,Magento_CheckoutAgreements
"Item %1 %2 %3:","Item %1 %2 %3:",module,Magento_Reminder
"You have been unsubscribed from the newsletter.","Ви успішно відписались від розсилки новин.",module,Magento_Newsletter
"Additional Address Entries","Додаткові адреси",module,Magento_Customer
"The value of attribute not valid","The value of attribute not valid",module,Magento_Eav
"We don't recognize or support this file extension type.","Ми не розпізнаємо або не підтримуємо це розширення файлу.",module,Magento_Backend
"Attribute Set","Набір атрибутів",module,Magento_GroupedProductStaging
"Maximum Number of Items to Display in Order Summary","Максимальна кількість товарів для показу на зведеному замовленні",module,Magento_Checkout
"You submitted the RMA request.","You submitted the RMA request.",module,Magento_Rma
"Phone Number","Номер телефону",module,Magento_CustomerCustomAttributes
"Remove","Вилучити",module,Magento_Rule
"City","Місто",module,Magento_Shipping
"A reversal has occurred on this transaction due to a chargeback by your customer.","A reversal has occurred on this transaction due to a chargeback by your customer.",module,Magento_Paypal
"Auto-generate a Key","Auto-generate a Key",module,Magento_EncryptionKey
""input" value should be specified","Значення "input" повиненне бути вказане",module,Magento_CustomerGraphQl
"If not specified, Default Country from General Config will be used","If not specified, Default Country from General Config will be used",module,Magento_Paypal
"We can't find that email and website combination.","We can't find that email and website combination.",module,Magento_CustomerImportExport
"Days in Wish List","Днів у Списку Бажань",module,Magento_Customer
"Compared Products Grid Template","Таблична форма порівняних товарів",module,Magento_Catalog
"Something went wrong  while deleting this condition.","Під час видалення умови сталася помилка.",module,Magento_CheckoutAgreements
"Quote #%1","Quote #%1",module,Magento_NegotiableQuote
"Name","Назва",module,Magento_CmsStaging
"Please correct the values for minimum and maximum date validation rules.","Please correct the values for minimum and maximum date validation rules.",module,Magento_CustomAttributeManagement
"View Shopping Cart","Переглянути кошик покупок",module,Magento_AdvancedCheckout
"Compare","Порівняти",module,Magento_Catalog
"File Mode","File Mode",module,Magento_ScheduledImportExport
"Event","Event",module,Magento_Paypal
"Please correct %1 "%2" in the Row #%3.","Please correct %1 "%2" in the Row #%3.",module,Magento_OfflineShipping
"Product Alerts","Товарні оповіщення",module,Magento_Catalog
"Marketing","Маркетинг",module,Magento_Backend
"Invalid video url","Invalid video url",module,Magento_ProductVideo
"Save Customer Group","Зберегти групу покупців",module,Magento_Customer
"VAT/TAX ID:","VAT/TAX ID:",module,Magento_Company
"Edit","Редагувати",module,Magento_Ui
"Settled","Рохраховано",module,Magento_Braintree
"Priority Mail Express Flat Rate Envelope Hold For Pickup","Priority Mail Express Flat Rate Envelope Hold For Pickup",module,Magento_Usps
"Price","Ціна",module,Magento_Checkout
"Allowed file types: png, gif, jpg, jpeg, svg.","Allowed file types: png, gif, jpg, jpeg, svg.",module,Magento_Theme
"Display Settings","Налаштування показу",module,Magento_Catalog
"Per Order","Per Order",module,Magento_Shipping
"With Selected","With Selected",module,Magento_RequisitionList
"Something went wrong while sending email(s).","Something went wrong while sending email(s).",module,Magento_GiftRegistry
"Priority Mail Small Flat Rate Box","Priority Mail Small Flat Rate Box",module,Magento_Usps
